,id,title,genre,original_price,discounted_price,release_date,developer,publisher,overall_rating,overall_vote_count,recent_rating,recent_vote_count,metacritic_score,tags,awards,description,platforms,minimum_requirements,recommended_requirements,similar_games
1606,213610,Sonic Adventure 2,Action,₹ 369,₹ 369,"19 Nov, 2012",SEGA,SEGA,Very Positive,204,Very Positive,6155,0,"['Action', 'Platformer', 'Great Soundtrack', '3D Platformer', 'Classic', 'Adventure', 'Fast-Paced', 'Replay Value', 'Singleplayer', 'Local Multiplayer', 'Third Person', 'Retro', 'Family Friendly', 'Multiplayer', 'Masterpiece', 'Split Screen', 'Story Rich', 'Racing', 'Comedy', 'Sci-fi']",,"In the fight between heroes and villains, will you choose to save the world or conquer it?",['win'],"['OS:Windows XP/Vista/Win7 ', 'Processor:Pentium 4 @ 3.2 GHz/Athlon 64 3000+ or Equivalent & above ', 'Memory:1 GB RAM ', 'Graphics:256 MB (NVIDIA GeForce 8600/AT Radeon HD3650) & above ', 'DirectX®:9.0c ', 'Hard Drive:3 GB HD space ', 'Sound:DirectX Compatible']","['OS:Windows 7 ', 'Processor:Intel Core 2 DUO @ 2.4 GHz/Athlon 64 X2 4200+ & above ', 'Memory:2 GB RAM ', 'Graphics:512 MB (NVIDIA GeForce GTS250/ATI Radeon HD 4850) & above ', 'DirectX®:11 ', 'Hard Drive:6 GB HD space ', 'Sound:DirectX Compatible']","[996580, 731490, 71250, 71340, 253230, 582010, 985890, 287700, 360430, 595520, 349040, 12120, 584400, 34270, 40990, 312530, 999020, 235460]"
1607,469610,Rick and Morty: Virtual Rick-ality,Adventure,₹ 729,₹ 729,"20 Apr, 2017",Owlchemy Labs,Adult Swim Games,Mostly Positive,14,Mostly Positive,1195,75,"['Adventure', 'Simulation', 'Indie', 'VR', 'Funny', 'Comedy', 'Violent', 'Sci-fi', 'Memes', 'Sexual Content', 'First-Person', 'Psychological Horror', 'Horror']","<div class=""game_page_autocollapse"" style=""max-height: 400px;"">
<img src=""https://steamcdn-a.akamaihd.net/steam/apps/469610/extras/MR-PAX-Win-VR-Rickality.1.png?t=1580412692""> </img></div>","Rick and Morty have teleported into your living room for a cutting-edge VR adventure from Adult Swim Games and Owlchemy Labs (Job Simulator). Play as a Morty clone as you explore Rick's garage, the Smith household, and alien worlds.",,"['Requires a 64-bit processor and operating system', 'OS: Windows 7 SP1 or newer', 'Processor: Intel Core i5-4590 equivalent or greater', 'Memory: 4 GB RAM', 'Graphics: GeForce GTX 970 or AMD Radeon RX 480']","['Requires a 64-bit processor and operating system', 'Processor: i7-4770', 'Graphics: GTX 980 equivalent']","[657200, 629730, 448280, 508440, 555160, 823500, 1051200, 501590, 246900, 955050, 1227890, 611790, 1016800, 594330, 564310, 1053680, 924140, 591960]"
1608,789100,My Little Farmies,Casual,Free,Free,"27 Feb, 2018",upjers,upjers,Mixed,227,Mixed,227,0,"['Free to Play', 'Simulation', 'Casual', 'Resource Management', 'Building', 'Multiplayer', 'Singleplayer', 'Agriculture', 'Management', 'Medieval', 'Relaxing', '2D', 'Cute', 'Trading', 'Colorful', 'Historical', 'Clicker']",,,['win'],,,"[787860, 255710, 413150, 457140, 233450, 673950, 1258080, 613100, 621060, 690830, 666140, 599140, 242920, 588430, 506140, 232890, 1040070, 492720]"
1609,1149550,Utawarerumono: Mask of Deception,Adventure,₹ 899,₹ 899,"23 Jan, 2020",AQUAPLUS,"DMM GAMES, ShiraVN",Mostly Positive,13,Very Positive,253,0,"['RPG', 'Adventure', 'Strategy', 'Visual Novel', 'Simulation', 'Nudity', 'Sexual Content', 'Anime', 'Great Soundtrack', 'Tactical RPG', 'Gore', 'Turn-Based Tactics', 'Violent', 'JRPG', '3D', 'Mature', 'Story Rich']",,"When I awoke, there was snow⸺",['win'],"['OS: Windows 10 64bit', 'Processor: Intel Celeron G1820', 'Memory: 8 GB RAM', 'Graphics: Intel HD Graphics 4000', 'DirectX: Version 11', 'Storage: 5 GB available space', 'Sound Card: DirectX Compatible']","['OS: Windows 10 64bit', 'Processor: Intel Core i3-3220', 'Memory: 8 GB RAM', 'Graphics: NVIDIA GeForce GTX 750 Ti', 'DirectX: Version 11', 'Storage: 5 GB available space', 'Sound Card: DirectX Compatible']","[1151440, 1121560, 1150080, 1256670, 1227890, 282900, 622220, 555950, 994730, 462990, 668630, 691690, 1097580, 990050, 251150, 353270, 460120, 802890]"
1610,735850,Trailer Park Boys: Greasy Money,Casual,Free,Free,"15 Feb, 2018",East Side Games,East Side Games,Very Positive,13,Mostly Positive,836,0,"['Free to Play', 'Clicker', 'Casual', 'Simulation', 'Indie']",,"Trailer Park Boys: Greasy Money is an idle clicker game, rebuilt from mobile to PC.","['win', 'mac']",,,"[627690, 1013320, 1147690, 459820, 777130, 438040, 346900, 363970, 977400, 1158980, 840260, 402840, 506140, 610080, 1258080, 466170, 992070, 236390]"
1611,47730,Dragon Age™: Origins Awakening,RPG,₹ 665,₹ 332,"18 Mar, 2010",BioWare,Electronic Arts,Very Positive,105,Very Positive,105,82,"['RPG', 'Fantasy', 'Choices Matter', 'Party-Based RPG', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Real-Time with Pause', 'Character Customization', 'Dark Fantasy', 'Female Protagonist', 'Dragons', 'Atmospheric', 'Third Person', 'Adventure', 'Masterpiece', 'Open World', 'Tactical', 'Romance', 'Action']",,"From the Makers of the Best RPG of 2009, Dragon Age™: Origins, comes the first official expansion pack.",['win'],"['OS: Windows XP (SP3) or Windows Vista (SP1) or Windows 7 ', 'Processor: Intel Core 2 Single 1.6 Ghz Processor (or equivalent) or AMD 64 2.0 GHz Processor (or equivalent) ', 'Memory: 1GB (1.5 GB Vista and Windows 7) ', 'Graphics: ATI Radeon X850 256MB or NVIDIA GeForce 6600 GT 128MB or greater (Windows Vista: Radeon X1550 256 MB or NVidia GeForce 7600GT 256MB) ', 'DirectX®: DirectX (November 2007) ', 'Hard Drive: 20 GB HD space ', 'Sound: Direct X Compatible Sound Card ']","['OS: Windows XP (SP3) or Windows Vista (SP1) or Windows 7 ', 'Processor: Intel Core 2 Duo 2.4 Ghz or AMD Phenom II X2 Dual-Core 2.7 Ghz Processor or equivalent ', 'Memory: 2 GB (3GB Vista and Windows 7) ', 'Graphics: ATI 3850 512 MB or NVidia 8800GTS 512MB or greater ', 'DirectX®: DirectX (November 2007) ', 'Hard Drive: 20 GB HD space ', 'Sound: Direct X Compatible Sound Card ']","[560130, 17450, 640820, 20920, 435150, 489830, 291650, 208580, 228280, 257350, 606880, 362960, 367500, 20900, 704450, 32370, 466300, 973760]"
1612,428660,Deliver Us The Moon,Action,₹ 569,₹ 569,"10 Oct, 2019",KeokeN Interactive,Wired Productions,Very Positive,170,Very Positive,1843,68,"['Adventure', 'Indie', 'Action', 'Space', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Puzzle', 'Mystery', 'Drama', 'Space Sim', 'Simulation', 'Exploration', 'Action-Adventure', 'Short']","<div class=""game_page_autocollapse"" style=""max-height: 400px;"">
<img src=""https://steamcdn-a.akamaihd.net/steam/apps/428660/extras/award-dreamhackwinter.png?t=1590487709""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/428660/extras/award-dreamhackatlanta-art.png?t=1590487709""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/428660/extras/award-unrealdevgrant.png?t=1590487709""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/428660/extras/award-xbox.png?t=1590487709""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/428660/extras/award-sxsw-nom.png?t=1590487709""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/428660/extras/award-indiearenabooth.png?t=1590487709""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/428660/extras/award-indiemegabooth.png?t=1590487709""> </img></img></img></img></img></img></img></div>",,['win'],"['OS: Windows 7/8/10 64-bit', 'Processor: Dual Core Processor, 2.5 GHz', 'Memory: 4 GB RAM', 'Graphics: Nvidia GeForce GTX 750 2GB vRAM', 'DirectX: Version 11', 'Storage: 10 GB available space']","['OS: Windows 7/8/10 64-bit', 'Processor: Quad Core Processor, 3 GHz or faster', 'Memory: 8 GB RAM', 'Graphics: Nvidia GeForce GTX 970', 'DirectX: Version 11', 'Storage: 10 GB available space']","[753640, 275850, 392160, 445220, 214490, 377160, 750920, 1057090, 906100, 383840, 746850, 391220, 24980, 367520, 1178490, 362890, 620, 418370]"
1613,397950,Clustertruck,Action,₹ 479,₹ 479,"27 Sep, 2016",Landfall,tinyBuild,Overwhelmingly Positive,122,Very Positive,5347,76,"['Parkour', 'Automobile Sim', 'Action', 'First-Person', '3D Platformer', 'Singleplayer', 'Physics', 'Indie', 'Fast-Paced', 'Difficult', 'Destruction', 'Funny', 'Great Soundtrack', 'Strategy', 'Casual', 'Platformer', 'Level Editor', 'Racing', 'Adventure', 'Multiplayer']",,,"['win', 'mac', 'linux']","['OS: Windows 7', 'Processor: 2Ghz', 'Memory: 4 GB RAM', 'Graphics: Dedicated recommended, integrated will run at 720p', 'DirectX: Version 9.0', 'Storage: 500 MB available space']",['Memory: 8 GB RAM'],"[382560, 284160, 228380, 400, 620980, 641320, 557340, 240720, 674500, 341800, 457210, 450540, 636480, 346010, 310560, 853770, 521890, 329440]"
1614,285310,RollerCoaster Tycoon®: Deluxe,Simulation,₹ 299,₹ 299,"31 Mar, 1999",Chris Sawyer Productions,Atari,Very Positive,77,Very Positive,3820,0,"['Simulation', 'Management', 'Classic', 'Sandbox', 'Strategy', 'Singleplayer', 'Building', 'Masterpiece', 'Isometric', 'Funny', 'Multiplayer', 'City Builder', 'Resource Management', 'Colorful', 'Relaxing', 'Family Friendly', 'Casual', 'Real-Time with Pause', 'Great Soundtrack', 'Open World']",,"Take a trip to fame and fortune by building the biggest, best, scariest, and most thrilling rides ever seen in any theme park. Can you make money in this volatile business? Can you become the ultimate Roller Coaster Tycoon?",['win'],,,"[703080, 535930, 255710, 285330, 24780, 648350, 493340, 233450, 868360, 294100, 492720, 1066780, 979110, 457140, 621060, 233860, 600480, 933820]"
1615,1233540,How Buddy’s parents met - jigsaw puzzle,Casual,₹ 85,₹ 85,"14 Feb, 2020",Mens Sana Interactive,Mens Sana Interactive,Positive,33,Positive,33,0,"['Casual', 'Puzzle', 'Cats', 'Romance', 'Minimalist', 'Relaxing', 'Cute', 'Family Friendly', 'Cartoon', 'Hand-drawn', 'Beautiful', 'Cartoony']",,"Cats are amazing friends and witness so many special moments in its parents’ lives. They are quiet but watch everything. Secretly support the pursuit of love and happiness. In this jigsaw puzzle game, find six of these moments with Buddy the cat.","['win', 'mac']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 SP1+', 'Processor: 2 Ghz Dual Core', 'Memory: 2 MB RAM', 'Graphics: Graphics card supporting DirectX 9.0c', 'DirectX: Version 9.0', 'Storage: 200 MB available space', 'Sound Card: Any']",['Requires a 64-bit processor and operating system'],"[1222670, 465100, 343780, 435400, 1150460, 816490, 937850, 1309130, 1202900, 1261700, 791240, 700160, 619930, 555290, 1180540, 1181400, 583270, 1258310]"
1616,846470,Moss,Action,₹ 699,₹ 699,"27 Feb, 2018",Polyarc,Polyarc,Very Positive,39,Very Positive,1219,81,"['Adventure', 'Casual', 'VR', 'Action', 'Puzzle', 'Platformer', 'Third Person', 'Puzzle Platformer', 'Cute', 'Female Protagonist', 'Indie', 'First-Person', 'Singleplayer']","<div class=""game_page_autocollapse"" style=""max-height: 400px;"">
																				Outstanding Achievement in Animation (D.I.C.E. Awards Nominee, 2019)<br>
Immersive Reality Game of the Year (D.I.C.E. Awards Nominee, 2019)<br>
Outstanding Achievement in Sound Design (D.I.C.E. Awards Nominee, 2019)<br>
Outstanding Achievement for Character Animation in a Video Game (Annie Awards Nominee, 2019)<br>
Best Virtual Reality Production (Annie Nominee, 2019)<br>
Excellence in Audio (IGF Awards Nominee, 2019)<br>
Best Debut Game (GDC Awards Nominee, 2019)<br>
Best VR/AR Game (GDC Awards Nominee, 2019)<br/>
Game Innovation (BAFTA Nominee, 2019)<br/>
Best Original Property (BAFTA Nominee, 2019)<br/>
Best Debut Game (BAFTA Nominee, 2019)<br/>
Best VR Game (The Game Awards Nominee, 2018)<br/>
Best Debut Indie Game (The Game Awards Nominee, 2018)<br/>
Best VR Game (Golden Joystick Awards Nominee, 2018) <br/>
PlayStation Game of the Year (Golden Joystick Awards Nominee, 2018) <br/>
Gamers' Choice Award (Fan Favorite VR Game Nominee, 2018)<br/>
Best VR Game (IGN, E3 2017)<br/>
Best VR Game (GamesBeat, E3 2017)<br/>
Best VR Game (GameCritics Nominee, E3 2017) <br/>
Editor's Choice (Playstation, March 2018)																			</br></br></br></br></br></br></br></div>",,,"['OS: Windows 7/8.1/10 (64-bit versions)', 'Processor: Intel Core i5-6600K / AMD Ryzen 5 1400 or equivalent', 'Memory: 8 GB RAM', 'Graphics: Nvidia GeForce GTX 970 / AMD RX 480 8GB or equivalent', 'DirectX: Version 11', 'Storage: 12 GB available space']","['OS: Windows 10 (64-bit)', 'Processor: Intel Core i7-4790 / AMD Ryzen 5 1500X or better', 'Memory: 8 GB RAM', 'Graphics: Nvidia GeForce GTX 1070 8GB / AMD RX Vega 56 8GB or better', 'Storage: 12 GB available space']","[620, 261570, 823500, 504230, 400, 253230, 690640, 732690, 35130, 813630, 238460, 851100, 726830, 304430, 8000, 8140, 35720, 7000]"
1617,1051270,Logistics Expert,Indie,₹ 125,₹ 125,"3 Jul, 2019",IO Games,IO Games,4 user reviews,- Need more user reviews to generate a score,4 user reviews,- Need more user reviews to generate a score,0,"['Simulation', 'Indie', 'Physics', 'Singleplayer', 'Management', 'Time Management', 'Realistic', 'Top-Down', 'Time Attack', 'Logic', 'Driving', 'Trains', 'Third Person', 'Tactical', 'Arcade', 'Side Scroller', 'Puzzle', 'Difficult', 'Building']",,,['win'],,,"[227300, 228380, 641320, 244210, 914010, 451340, 588030, 493490, 427100, 953580, 657240, 1089790, 313160, 1011420, 824720, 679260, 538810, 324310]"
1618,1239690,Retrowave,Action,₹ 85,₹ 85,"6 Mar, 2020",RewindApp,RewindApp,Overwhelmingly Positive,235,Overwhelmingly Positive,1588,0,"['Racing', 'Indie', 'Casual', 'Action', 'Simulation', '1980s', 'Retro', 'Music', 'Early Access', 'Relaxing', 'Cyberpunk', 'Psychedelic', 'Futuristic', 'Runner', ""1990's"", 'Singleplayer', 'Arcade', 'Addictive', 'Surreal', 'Short']",,,['win'],"['Requires a 64-bit processor and operating system', 'OS: Windows 7/8/10 - 64bits', 'Processor: AMD Athlon X2 2.8 GHZ, Intel Core 2 Duo 2.4 GHZ', 'Memory: 2 GB RAM', 'Graphics: AMD Radeon HD 6450, Nvidia GeForce GT 460', 'Storage: 1 GB available space', 'Sound Card: Integrated']","['Requires a 64-bit processor and operating system', 'OS: Windows 7/8/10 - 64bits', 'Processor: Intel Core 2 Quad', 'Memory: 4 GB RAM', 'Graphics: GeForce GTX 570', 'Storage: 2 GB available space', ""Sound Card: Your car's cassette player"", 'Additional Notes: Sunglasses and leather jacket are recommended.']","[520950, 914010, 461430, 441870, 1081610, 1223500, 465780, 433910, 893030, 1070580, 1218230, 320140, 351990, 881130, 1098200, 723100, 512460, 381750]"
1619,320140,Absolute Drift,Action,₹ 409,₹ 409,"29 Jul, 2015","Funselektor Labs Inc., FlippFly",Funselektor Labs Inc.,Very Positive,14,Very Positive,1573,0,"['Racing', 'Driving', 'Automobile Sim', 'Minimalist', 'Simulation', 'Action', 'Indie', 'Great Soundtrack', 'Top-Down', 'Singleplayer', 'Sports', 'Physics', 'Arcade', 'Relaxing', 'Casual', 'Difficult', 'Open World', 'Fast-Paced', 'Controller']",,,"['win', 'mac', 'linux']","['Requires a 64-bit processor and operating system', 'OS: Windows XP / Vista / 7 / 8 / 10 (64-bit Systems Only)', 'Processor: 2.2GHz Dual Core', 'Memory: 2 GB RAM', 'Graphics: 512 MB RAM', 'Storage: 350 MB available space', 'Additional Notes: Best played with controller.']",['Requires a 64-bit processor and operating system'],"[228380, 378860, 244210, 266410, 284160, 690790, 645630, 805550, 646910, 1262540, 928600, 365960, 675010, 211500, 520950, 635260, 493490, 17430]"
1620,363150,ROMANCE OF THE THREE KINGDOMS XIII,Simulation,"₹ 1,179","₹ 1,179","27 Jan, 2016","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",Mostly Positive,30,Mixed,4248,0,"['Strategy', 'Simulation', 'Historical', 'RPG', 'Singleplayer', 'Grand Strategy', 'Character Customization', 'Romance']",,,['win'],"['OS: Windows® 10, Windows® 8.1, Windows® 7, Windows Vista®', 'Processor: Pentium®4 1.6GHz or over', 'Memory: 1 GB RAM', 'Graphics: 1024×768 over or 1280×720 over display', 'DirectX: Version 9.0c', 'Network: Broadband Internet connection', 'Storage: 7 GB available space', 'Sound Card: 16 bit stereo, 48KHz WAVE file can be played', 'Additional Notes: Shader model: Version 3.0, VRAM: 256MB over']","['OS: Windows® 10, Windows® 8.1, Windows® 7, Windows Vista®', 'Processor: Core2 Duo 2.0GHz or over', 'Memory: 1 GB RAM', 'Graphics: 1024×768 over or 1280×720 over display', 'DirectX: Version 9.0c', 'Network: Broadband Internet connection', 'Storage: 7 GB available space', 'Sound Card: 16 bit stereo, 48KHz WAVE file can be played', 'Additional Notes: Shader model: Version 3.0, VRAM: 512MB over']","[236850, 203770, 289070, 394360, 872410, 859580, 779340, 42960, 214950, 105450, 34030, 8930, 325610, 919640, 712100, 858810, 4700, 736220]"
1621,670350,The Free Ones,Adventure,₹ 349,₹ 349,"12 Jul, 2018",Farsky Interactive,Farsky Interactive,Very Positive,12,Mostly Positive,483,0,"['Adventure', 'Parkour', '3D Platformer', 'First-Person', 'Singleplayer', 'Indie', 'Action-Adventure', 'Great Soundtrack', 'Puzzle Platformer', 'Lore-Rich', 'Platformer']",,"Follow Theo's dizzying adventure in first-person platformer ""The Free Ones"". Soar through the air with your grapple, blaze a trail through the canyons and take part in an extraordinary story.","['win', 'mac', 'linux']","['OS: 7', 'Processor: Intel Core i5 2.00 GHz or AMD equivalent', 'Memory: 4 GB RAM', 'Graphics: Radeon HD6970, Nvidia GT 750', 'DirectX: Version 11', 'Storage: 8 GB available space']",['Memory: 6 GB RAM'],"[1233570, 17410, 382560, 620, 400, 1057090, 397950, 403640, 33230, 253230, 48190, 996580, 753640, 201870, 433340, 261570, 823500, 424840]"
1622,285330,RollerCoaster Tycoon® 2: Triple Thrill Pack,Simulation,₹ 369,₹ 369,"15 Oct, 2002",Chris Sawyer Productions,Atari,Very Positive,43,Very Positive,2652,74,"['Simulation', 'Management', 'Classic', 'Strategy', 'Sandbox', 'Singleplayer', 'Building', 'Masterpiece', 'Economy', 'Isometric', 'Retro', 'Multiplayer', 'Pixel Graphics', 'Casual', 'Family Friendly', '2D', 'Addictive', 'Great Soundtrack', 'Open World']",,"Stretch your imagination further to build bigger parks and higher coasters! Break ground and start from scratch, open the gates to a remarkable Six Flags park, or just create the most gut-wrenching roller coaster imaginable - now you can play your way! Choose and complete different scenarios accordingly to the experience and content you like. Satisfy the visitors by building various attractions and facilities.Wild new rides, exciting new themes, and improved easy-to-use building tools make creating the ultimate amusement park more fun than ever!",['win'],,,"[255710, 703080, 24780, 493340, 648350, 535930, 233450, 868360, 492720, 285310, 1066780, 294100, 613100, 503940, 979110, 457140, 600480, 773790]"
1623,1036950,Super Jigsaw Puzzle: Generations,Casual,Free,Free,"4 Apr, 2019",Flat Cat Games,Flat Cat Games,Very Positive,20,Very Positive,311,0,"['Casual', 'Free to Play', 'Indie', 'Strategy', 'Puzzle', 'Relaxing', 'Singleplayer', '2D', 'Family Friendly', 'GameMaker', 'Replay Value', 'Difficult', 'Beautiful', 'Simulation', 'Atmospheric']",,"If you like to make puzzles, Super Jigsaw Puzzle: Generations is your game.",['win'],"['OS: Windows 10, 8.1, 8, 7', 'Processor: Intel® Core 2 Duo', 'Memory: 2 GB RAM', 'Storage: 650 MB available space']","['OS: Windows 10, 8.1, 8, 7', 'Processor: Intel® Quad Core', 'Memory: 4 GB RAM', 'Storage: 650 MB available space']","[329110, 1062160, 627690, 621060, 3590, 1289310, 234330, 367450, 1137350, 736260, 239820, 437920, 346900, 287980, 363970, 212680, 397900, 1191840]"
